employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,year_competency,avg_competency_score
EMP100155,3.0,2021,CITRA JATMIKO SIREGAR,846042,1,3,3,4,3,3,1,4,2,74,73,57,CD,Conscientious-Dominant,ENTP,,,4,2021,2.9
EMP100156,2.0,2021,YOGA ANUGRAH LESTARI,302014,2,1,4,3,2,3,1,4,1,66,51,58,SI,Steadiness-Influencer,ESFJ,80.0,29.0,7,2021,2.2
EMP100157,,2021,MAYA ZULFIKAR PURNAMA,229728,2,1,1,2,2,2,3,1,2,15,34,50,IC,Influencer-Conscientious,ISTJ,118.0,24.0,4,2021,
EMP100158,,2021,LESTARI SYAHPUTRA,659507,3,1,4,3,5,1,3,2,6,20,33,64,SD,Steadiness-Dominant,INTJ,137.0,23.0,6,2021,
EMP100159,1.0,2021,NABILA MAHENDRA,773399,4,3,4,1,5,2,3,1,5,45,94,74,CI,Conscientious-Influencer,INFJ,,29.0,4,2021,1.0
EMP100160,4.0,2021,NUGROHO RACHMAN SALSABILA,260531,4,1,1,6,1,2,2,4,4,83,70,90,DC,Dominant-Conscientious,INTP,133.0,25.0,4,2021,4.4
EMP100161,1.0,2021,WULAN SAPUTRA PRATAMA,937812,4,2,6,3,5,3,1,2,4,78,42,52,CD,Conscientious-Dominant,NAN,113.0,20.0,3,2021,1.2
EMP100162,3.0,2021,EKO ADI PERMADI,635327,3,2,5,5,3,1,2,4,5,38,43,93,DI,Dominant-Influencer,ENTP,138.0,22.0,2,2021,2.7
EMP100163,4.0,2021,OKTAVIA PRAMUDITA SINAGA,411227,2,4,2,6,2,3,1,3,2,74,57,96,NAN,Influencer-Conscientious,ESTP,137.0,28.0,10,2021,4.111111111111111
EMP100164,4.0,2021,WAHYU IQBAL PRATOMO,906701,4,4,2,3,5,2,1,2,5,81,88,41,IS,Influencer-Steadiness,ENFJ,,34.0,9,2021,3.9
EMP100165,,2021,KURNIA NUGROHO,272376,4,4,6,1,5,1,3,3,6,18,48,39,CS,Conscientious-Steadiness,ENTP,123.0,29.0,5,2021,
EMP100166,2.0,2021,WAHYU YULIANTO,212302,2,3,4,4,3,3,1,3,3,34,38,31,IC,Influencer-Conscientious,ISFP,,,10,2021,1.9
EMP100167,2.0,2021,EKO ZULFIKAR,595197,3,2,4,2,5,3,1,3,2,84,67,21,CD,Conscientious-Dominant,ESTP,119.0,24.0,1,2021,2.125
EMP100168,3.0,2021,WAHYU RACHMAN UTAMI,459611,1,2,3,2,4,1,3,2,3,77,33,65,CI,Conscientious-Influencer,ISTJ,114.0,34.0,1,2021,2.7777777777777777
EMP100169,4.0,2021,INTAN PERMADI,292727,2,4,4,3,3,2,2,2,6,55,90,43,CS,Conscientious-Steadiness,ESFP,101.0,20.0,3,2021,3.7777777777777777
EMP100170,4.0,2021,DINDA WIJAYA ZULFIKAR,889308,4,4,1,4,1,3,1,1,5,103,55,95,CI,Conscientious-Influencer,INFJ,,,1,2021,3.7777777777777777
EMP100171,3.0,2021,NADIA YULIANTO,164530,1,1,2,3,5,3,3,3,2,44,91,66,IC,Influencer-Conscientious,ISFJ,136.0,22.0,4,2021,2.5555555555555554
EMP100172,,2021,DINDA RIDWAN,746866,3,4,6,3,2,1,3,3,6,15,77,34,CI,Conscientious-Influencer,ENTP,115.0,22.0,10,2021,
EMP100173,2.0,2021,AHMAD WIJAYA,181237,4,3,6,6,5,2,3,3,1,81,75,42,ID,Influencer-Dominant,INTP,,27.0,2,2021,1.7777777777777777
EMP100174,1.0,2021,AYUNDA NABILA RAMADHAN,137718,3,4,5,4,3,2,2,3,5,74,70,77,IC,Influencer-Conscientious,ESFJ,,,4,2021,1.1111111111111112
EMP100175,3.0,2021,BUDI HASIBUAN,757262,1,2,2,5,4,1,1,4,6,28,30,89,IC,Influencer-Conscientious,ESFJ,133.0,25.0,3,2021,3.3333333333333335
EMP100176,,2021,FAJAR FIRMANSYAH,952140,3,3,6,3,3,1,1,1,4,10,54,47,SD,Steadiness-Dominant,ENTP,134.0,38.0,6,2021,6.0
EMP100177,,2021,RAMA MAHARDIKA WIJAYA,228799,2,1,5,6,4,1,3,3,4,19,57,28,DI,Dominant-Influencer,INTJ,86.0,28.0,3,2021,
EMP100178,3.0,2021,NURLITA SIREGAR,371453,3,3,4,1,2,3,1,2,3,56,73,63,DI,Dominant-Influencer,ESFJ,106.0,27.0,2,2021,3.3333333333333335
EMP100179,4.0,2021,ANDI SANTOSO,255408,2,1,5,4,5,2,3,3,3,41,57,94,SD,Steadiness-Dominant,ESTJ,,,2,2021,4.111111111111111
EMP100180,2.0,2021,EVI KURNIAWAN,281925,2,1,1,1,1,2,1,4,4,44,97,58,CS,Conscientious-Steadiness,INTJ,101.0,42.0,10,2021,2.0
EMP100181,2.0,2021,DEWI MAHARDIKA SALSABILA,564954,1,2,4,4,5,1,1,4,3,63,57,82,DC,Dominant-Conscientious,ESFJ,,,8,2021,2.0
EMP100182,4.0,2021,JOKO KUSUMA MAULANA,980488,3,3,4,4,5,3,1,2,6,49,27,67,CD,Conscientious-Dominant,ENTP,,,6,2021,4.0
EMP100183,,2021,VALDO HERLAMBANG,212000,1,1,2,4,5,2,3,4,6,16,29,87,CI,Conscientious-Influencer,INTP,,,3,2021,
EMP100184,3.0,2021,RIZKA PAMUNGKAS,270387,4,3,3,1,5,2,3,3,2,62,26,44,CS,Conscientious-Steadiness,ENTJ,113.0,26.0,3,2021,3.0
EMP100185,2.0,2021,YUNI ANUGRAH SUBEKTI,360441,3,1,6,2,4,2,2,3,1,59,31,68,SD,Steadiness-Dominant,INFJ,,28.0,3,2021,2.4444444444444446
EMP100186,4.0,2021,RIZKI HALIM,489939,3,4,3,5,3,3,2,2,6,59,34,44,CI,Conscientious-Influencer,ENTP,128.0,37.0,9,2021,3.875
EMP100187,,2021,AYU TAMBA,561710,2,4,6,6,5,2,1,2,1,39,72,88,CD,Conscientious-Dominant,ENFP,88.0,23.0,7,2021,1.8
EMP100188,,2021,NOVI PRAMUDITA SYAHPUTRA,711579,3,3,1,1,4,3,3,3,1,7,90,92,DI,Dominant-Influencer,INFP,92.0,26.0,4,2021,
EMP100189,3.0,2021,ANDI GANESHA HARTANTO,355817,3,3,1,3,2,2,3,4,6,78,22,30,CI,Conscientious-Influencer,ENFJ,129.0,25.0,2,2021,2.888888888888889
EMP100190,1.0,2021,KARTIKA SANTOSO,820251,2,1,5,6,3,3,1,3,6,45,88,99,ID,Influencer-Dominant,INFP,112.0,19.0,5,2021,1.0
EMP100191,2.0,2021,CAHYO WIJAYA,731090,3,1,5,1,4,1,1,2,4,61,45,44,SC,Steadiness-Conscientious,ENFJ,138.0,18.0,6,2021,1.8888888888888888
EMP100192,1.0,2021,YOGA HANDAYANI,437723,3,1,5,2,5,3,2,3,6,86,70,35,SI,Steadiness-Influencer,INTP,111.0,34.0,2,2021,1.2222222222222223
EMP100193,,2021,KURNIA ANUGRAH KURNIAWAN,263702,4,2,5,2,1,1,1,4,1,38,26,39,DI,Dominant-Influencer,INFJ,134.0,30.0,10,2021,3.4
EMP100194,3.0,2021,ARIF HASIBUAN,345752,3,2,1,3,1,1,2,1,2,41,58,59,CD,Conscientious-Dominant,ISFP,109.0,34.0,9,2021,3.111111111111111
EMP100195,2.0,2021,FITRI PURNAMA,395742,3,3,3,6,1,1,2,4,3,29,72,27,IC,Influencer-Conscientious,ENFJ,124.0,31.0,8,2021,2.1
EMP100196,2.0,2021,KURNIA SITUMORANG,229790,3,3,2,4,4,1,3,4,3,34,98,73,DS,Dominant-Steadiness,ISFJ,,,3,2021,2.1
EMP100197,,2021,FITRI SANTOSO,895048,1,4,4,5,4,1,3,1,3,15,51,52,CI,Conscientious-Influencer,INFJ,83.0,27.0,1,2021,
EMP100198,2.0,2021,CITRA BASKARA SUHARTO,693575,2,4,1,2,1,3,2,1,4,66,20,30,SD,Steadiness-Dominant,ESTJ,87.0,20.0,9,2021,2.125
EMP100199,,2021,VALDO ZULFIKAR HALIM,571816,1,3,1,5,2,3,2,3,4,70,99,23,CI,Conscientious-Influencer,NAN,97.0,24.0,9,2021,2.888888888888889
EMP100200,3.0,2021,LESTARI PRATOMO,560557,4,1,5,2,2,2,2,2,3,46,24,99,CI,Conscientious-Influencer,ISTJ,102.0,25.0,7,2021,2.888888888888889
EMP100201,2.0,2021,GITA GANESHA SANTOSO,960157,4,2,1,5,4,3,3,2,5,29,39,98,DC,Dominant-Conscientious,ISFJ,101.0,31.0,9,2021,1.8333333333333333
EMP100202,3.0,2021,RIZKY ANUGRAH SUHARTO,899344,3,3,4,3,2,1,1,1,3,26,64,24,SI,Steadiness-Influencer,ENFP,111.0,21.0,2,2021,2.8
EMP100203,2.0,2021,TEGUH KUSUMA SIREGAR,261676,1,3,1,5,3,2,1,1,4,46,72,74,CD,Conscientious-Dominant,ESFP,92.0,29.0,2,2021,2.111111111111111
EMP100204,4.0,2021,UTAMI CANDRA GINTING,744103,1,4,4,4,5,2,1,2,3,75,59,84,CI,Conscientious-Influencer,ISFJ,,,6,2021,4.0
EMP100205,,2021,VANIA ADI NUGROHO,360370,4,3,3,2,4,1,3,2,5,12,61,36,CS,Conscientious-Steadiness,INFJ,139.0,28.0,5,2021,
EMP100206,2.0,2021,SARI PRATOMO,360509,1,4,4,6,1,2,3,1,3,38,24,40,IS,Influencer-Steadiness,INTJ,115.0,33.0,6,2021,2.2857142857142856
EMP100207,5.0,2021,LESTARI QOLBI SETIAWAN,214779,1,2,1,1,4,3,2,1,3,54,62,95,NAN,Dominant-Influencer,ESTJ,91.0,26.0,7,2021,4.9
EMP100208,2.0,2021,HADI TRI MAULIDA,256506,3,3,1,6,2,3,2,1,2,79,92,48,DI,Dominant-Influencer,ESFP,89.0,33.0,2,2021,1.8888888888888888
EMP100209,4.0,2021,NUGROHO PAMUNGKAS,244390,2,2,6,6,1,2,1,4,5,45,29,34,IS,Influencer-Steadiness,ESTJ,126.0,21.0,6,2021,4.3
EMP100210,4.0,2021,ZAKI JATMIKO SINAGA,141771,1,4,4,4,1,3,2,4,3,56,32,73,ID,Influencer-Dominant,ISTJ,,,7,2021,4.1
EMP100211,2.0,2021,DIAN TRI PRATOMO,642425,3,1,1,3,4,3,1,4,5,38,27,69,DC,Dominant-Conscientious,INTJ,135.0,30.0,2,2021,2.2222222222222223
EMP100212,,2021,GALIH KURNIAWAN,286882,3,1,5,5,5,3,3,3,4,14,91,31,ID,Influencer-Dominant,INTP,92.0,31.0,8,2021,
EMP100213,1.0,2021,RIZKY PERMADI,636241,4,2,4,6,2,2,3,3,1,59,41,36,DS,Dominant-Steadiness,ENTJ,94.0,32.0,4,2021,1.2222222222222223
EMP100214,,2021,OKTAVIA SUBEKTI,709787,1,1,5,4,4,2,3,2,1,16,43,99,CD,Conscientious-Dominant,INTP,,,4,2021,
EMP100215,3.0,2021,VALDO WIJAYA,822227,2,2,1,1,3,1,1,3,4,97,64,79,CS,Conscientious-Steadiness,ENFP,105.0,20.0,7,2021,3.0
EMP100216,,2021,SARI ANANDA,408721,4,1,5,6,5,1,2,4,4,10,85,20,DC,Dominant-Conscientious,INFP,111.0,25.0,5,2021,
EMP100217,,2021,LUTHFI PURNAMA,738931,2,3,1,5,4,3,1,1,2,35,66,88,SC,Steadiness-Conscientious,INTP,,32.0,1,2021,2.2222222222222223
EMP100218,5.0,2021,AYU LUKMAN,945788,4,4,2,6,1,2,2,3,1,35,59,98,ID,Influencer-Dominant,ESTP,95.0,27.0,1,2021,4.666666666666667
EMP100219,,2021,JULIA KUSUMA SANTOSO,398604,3,1,5,5,3,2,2,1,4,14,69,52,ID,Influencer-Dominant,ENTJ,106.0,39.0,2,2021,99.0
EMP100220,3.0,2021,RIZKA ADI SETIAWAN,454642,2,2,6,6,3,3,1,4,5,63,56,76,SI,Steadiness-Influencer,INTP,84.0,18.0,1,2021,2.7
EMP100221,,2021,DIMAS QOLBI MAULANA,565432,4,4,2,3,3,3,1,1,1,3,61,50,SI,Steadiness-Influencer,ESFJ,119.0,33.0,5,2021,
EMP100222,3.0,2021,LUTHFI WIJAYA,476268,2,3,1,1,4,2,2,3,1,88,30,93,CD,Conscientious-Dominant,INTJ,88.0,28.0,4,2021,3.3333333333333335
EMP100223,,2021,UTAMI MAHARDIKA ROHMAN,812910,4,3,2,3,4,3,3,4,3,2,61,96,IS,Influencer-Steadiness,ENFP,96.0,23.0,8,2021,
EMP100224,3.0,2021,RAFA MAULIDA,414878,1,2,4,2,1,1,3,1,4,75,79,67,CD,Conscientious-Dominant,ENFJ,114.0,22.0,8,2021,2.7
EMP100225,,2021,FAJAR PURNAMA,410679,3,1,6,3,1,1,3,3,2,48,38,28,SI,Steadiness-Influencer,NAN,123.0,31.0,4,2021,4.222222222222222
EMP100226,,2021,NABILA SIMANJUNTAK,407321,2,1,4,3,1,1,1,2,4,11,76,73,CS,Conscientious-Steadiness,ENTP,124.0,30.0,8,2021,
EMP100227,5.0,2021,WULAN SUHARTO,836120,2,4,1,6,4,3,2,2,4,61,39,89,DS,Dominant-Steadiness,ISTJ,102.0,24.0,4,2021,4.888888888888889
EMP100228,4.0,2021,SATYA CANDRA HANDAYANI,827729,4,2,2,2,4,1,2,2,4,53,97,46,ID,Influencer-Dominant,ISFJ,116.0,29.0,6,2021,3.9
EMP100229,,2021,RIZKI PUTRA,636376,2,2,6,5,5,3,3,3,5,22,69,55,CI,Conscientious-Influencer,ISFP,103.0,12.0,8,2021,
EMP100230,3.0,2021,EKO INDRAWAN,222544,4,4,1,2,1,3,2,2,4,91,30,63,IC,Influencer-Conscientious,ESFP,90.0,18.0,7,2021,2.7777777777777777
EMP100231,,2021,SATYA HALIM HIDAYAT,732788,3,4,1,3,5,1,2,2,3,17,60,70,SI,Steadiness-Influencer,ENFP,139.0,23.0,6,2021,
EMP100232,3.0,2021,ZAKI RIDWAN,501019,1,1,1,4,4,3,3,3,2,65,59,75,IC,Influencer-Conscientious,ESTJ,,,9,2021,3.0
EMP100233,4.0,2021,UTAMI IQBAL GUNAWAN,240856,2,4,6,5,4,3,2,4,6,66,81,41,NAN,Influencer-Conscientious,ENFP,125.0,31.0,5,2021,3.7777777777777777
EMP100234,,2021,GALIH JATMIKO MAULANA,213578,4,2,6,3,2,3,2,4,5,19,76,87,IC,Influencer-Conscientious,ENTJ,117.0,31.0,3,2021,
EMP100235,2.0,2021,BAYU MAULIDA,886319,4,3,6,6,2,1,2,3,2,36,24,57,CI,Conscientious-Influencer,ESFP,88.0,24.0,5,2021,2.5555555555555554
EMP100236,,2021,TEGUH SANTOSO,274035,1,3,4,5,4,3,1,3,4,20,58,84,IS,Influencer-Steadiness,ISFP,116.0,31.0,2,2021,
EMP100237,,2021,SARI HALIM SIREGAR,225799,4,3,2,5,5,3,3,3,1,36,54,80,CS,Conscientious-Steadiness,ESFJ,140.0,34.0,1,2021,2.9
EMP100238,2.0,2021,DEWI SIREGAR,729851,1,3,1,4,3,1,1,3,1,98,63,20,DI,Dominant-Influencer,ESFJ,,,5,2021,1.8888888888888888
EMP100239,,2021,DIMAS SINAGA,307781,1,2,1,4,3,1,2,3,6,16,47,41,CS,Conscientious-Steadiness,ISFP,,,3,2021,0.0
EMP100240,,2021,OKTAVIA HARTANTO,589164,1,3,1,2,5,3,1,3,1,19,26,35,SI,Steadiness-Influencer,ENFP,84.0,28.0,1,2021,
EMP100241,3.0,2021,SARI SAPUTRA LUKMAN,692319,4,2,6,4,2,1,2,1,6,81,98,89,NAN,Conscientious-Steadiness,ISTJ,,,8,2021,2.6666666666666665
EMP100242,5.0,2021,RIFQI PAMUNGKAS,761064,4,1,2,5,2,2,2,2,3,52,46,97,CS,Conscientious-Steadiness,ESFP,93.0,24.0,2,2021,5.0
EMP100243,3.0,2021,SARI YUDHISTIRA SETIAWAN,828379,2,3,2,2,2,2,1,4,5,40,30,50,SI,Steadiness-Influencer,ISFP,116.0,34.0,5,2021,3.0
EMP100244,4.0,2021,ZAKI SUHARTO,107836,1,2,3,3,4,1,2,3,4,85,84,47,DC,Dominant-Conscientious,INTJ,128.0,36.0,1,2021,4.0
EMP100245,4.0,2021,BUDI KURNIAWAN,773435,2,1,3,4,1,2,2,2,4,79,63,98,NAN,Steadiness-Dominant,ISTJ,,,9,2021,3.6666666666666665
EMP100246,3.0,2021,RIZKY SUBEKTI,415281,1,1,3,3,3,3,1,2,2,28,38,61,CS,Conscientious-Steadiness,ESTJ,82.0,24.0,7,2021,2.9
EMP100247,3.0,2021,HADI GANESHA WIJAYA,546699,1,1,1,3,1,3,3,1,5,59,82,58,IC,Influencer-Conscientious,ENFJ,85.0,21.0,8,2021,3.0
EMP100248,,2021,AHMAD ERLANGGA SIREGAR,937306,2,3,1,5,1,2,2,3,4,7,54,20,SI,Steadiness-Influencer,NAN,102.0,34.0,3,2021,
EMP100249,3.0,2021,EVI RIDWAN,878002,4,4,2,6,2,3,1,1,5,82,36,42,SI,Steadiness-Influencer,ISFJ,86.0,29.0,6,2021,3.1
EMP100250,4.0,2021,ARIF MAHARDIKA KUSUMA,284620,4,2,1,1,4,1,3,4,6,56,33,50,DI,Dominant-Influencer,ENFP,89.0,28.0,1,2021,3.9
EMP100251,0.0,2021,VANIA HALIM SANTOSO,686738,1,3,3,3,5,3,2,2,5,25,64,20,SC,Steadiness-Conscientious,ISTP,121.0,25.0,7,2021,3.0
EMP100252,4.0,2021,WULAN ADI MAHENDRA,178638,2,2,6,5,3,3,1,1,5,65,35,34,SD,Steadiness-Dominant,ENFJ,105.0,25.0,5,2021,3.7
EMP100253,4.0,2021,PUTRI KUSUMA,728438,2,2,2,5,5,2,2,2,6,83,48,93,IC,Influencer-Conscientious,INTP,91.0,23.0,2,2021,4.3
EMP100254,3.0,2021,WULAN SALSABILA,372212,1,4,1,3,2,3,1,1,6,55,99,39,ID,Influencer-Dominant,ESTJ,84.0,13.0,9,2021,3.1
EMP100255,4.0,2021,CAHYO ANGGARA,299456,3,3,2,2,1,2,2,2,4,49,96,52,SD,Steadiness-Dominant,INFP,121.0,25.0,1,2021,4.0
EMP100256,4.0,2021,MAYA DHARMA PAMUNGKAS,372471,3,4,2,6,3,1,2,3,2,54,59,25,CD,Conscientious-Dominant,ISFJ,80.0,38.0,3,2021,3.6
EMP100257,4.0,2021,ZAHRA AJI ZULFIKAR,761892,2,1,3,4,1,2,3,4,6,85,54,95,SC,Steadiness-Conscientious,NAN,,,9,2021,3.7777777777777777
EMP100258,,2021,FITRI ADI MAULANA,987651,1,3,4,5,3,1,1,1,1,4,74,63,DS,Dominant-Steadiness,INFJ,121.0,29.0,5,2021,
EMP100259,4.0,2021,GITA RIDWAN,873855,2,1,6,5,3,3,3,1,6,52,97,22,CI,Conscientious-Influencer,INFP,88.0,34.0,2,2021,3.9
EMP100260,3.0,2021,AHMAD PRAMUDITA SIREGAR,774643,4,4,2,5,1,2,2,1,4,88,42,80,ID,Influencer-Dominant,ESTP,87.0,14.0,1,2021,3.111111111111111
EMP100261,,2021,VALDO GUNAWAN,998529,1,1,1,5,5,3,1,2,1,42,43,53,IS,Influencer-Steadiness,INFP,138.0,18.0,6,2021,2.2
EMP100262,2.0,2021,IMAN BASKARA SAPUTRA,712560,1,2,4,2,4,1,2,3,1,55,94,31,DS,Dominant-Steadiness,ISFJ,136.0,19.0,4,2021,2.5
EMP100263,4.0,2021,MAYA HANDAYANI,335338,2,4,1,6,2,1,2,2,4,70,73,79,DS,Dominant-Steadiness,ESFJ,123.0,24.0,1,2021,4.0
EMP100264,4.0,2021,CITRA UTAMI,662357,2,1,1,5,5,3,2,3,3,95,38,97,SD,Steadiness-Dominant,ESTP,91.0,19.0,3,2021,4.1
EMP100265,3.0,2021,CITRA YULIANTO,688712,4,1,3,3,4,3,1,3,5,47,77,55,IS,Influencer-Steadiness,ENTP,91.0,29.0,7,2021,3.3333333333333335
EMP100266,0.0,2021,PRASETYO FIRMANSYAH,672031,2,1,6,2,5,1,3,1,4,49,26,39,SI,Steadiness-Influencer,ISFP,98.0,33.0,3,2021,2.0
EMP100267,3.0,2021,NURLITA SAPUTRA SINAGA,872771,4,1,4,4,1,1,2,2,2,61,69,62,CD,Conscientious-Dominant,ENFP,,,7,2021,3.0
EMP100268,3.0,2021,NADIA TRI FAUZIAH,935756,1,3,5,2,2,1,1,1,3,73,98,67,DC,Dominant-Conscientious,ENTP,94.0,33.0,6,2021,2.9
EMP100269,4.0,2021,ZAHRA PRAMUDITA KUSUMA,772941,2,1,1,1,3,2,2,1,3,81,26,20,CS,Conscientious-Steadiness,ISFP,84.0,25.0,6,2021,4.0
EMP100270,3.0,2021,RANI AJI SETIAWAN,325137,2,1,5,3,2,1,2,2,4,53,98,22,DS,Dominant-Steadiness,ISTP,85.0,22.0,1,2021,2.888888888888889
EMP100271,4.0,2021,RANI NUGROHO,504606,2,3,4,6,1,1,2,4,2,102,55,36,IC,Influencer-Conscientious,ISFJ,92.0,21.0,1,2021,4.333333333333333
EMP100272,2.0,2021,YOGA QOLBI HERLAMBANG,509363,1,1,6,5,5,1,3,3,2,60,71,22,CS,Conscientious-Steadiness,INFJ,,24.0,5,2021,2.2
EMP100273,,2021,RANI WIBOWO,313299,4,1,1,4,3,2,2,2,3,48,22,35,IC,Influencer-Conscientious,ESFJ,,,2,2021,1.1
EMP100274,2.0,2021,NABILA ANUGRAH GUNAWAN,489184,2,1,6,5,5,3,2,3,4,34,98,46,DS,Dominant-Steadiness,ENFJ,94.0,40.0,10,2021,2.3333333333333335
EMP100275,2.0,2021,EVI MAULANA,622572,1,3,5,3,2,1,2,2,3,58,95,38,CI,Conscientious-Influencer,ESFJ,125.0,26.0,3,2021,1.8
EMP100276,4.0,2021,MAYA FAUZIAH,204779,3,2,2,4,4,1,1,1,1,47,67,59,SI,Steadiness-Influencer,ENFJ,,,4,2021,3.8
EMP100277,4.0,2021,NADIA HANDAYANI,161543,3,2,1,5,2,3,1,1,1,31,49,62,CD,Conscientious-Dominant,ESFP,119.0,36.0,1,2021,4.0
EMP100278,3.0,2021,TANIA QOLBI LUKMAN,392035,2,3,2,6,3,3,1,1,2,57,84,46,CD,Conscientious-Dominant,ISTJ,,28.0,6,2021,3.0
EMP100279,3.0,2021,JULIA WIBOWO,344811,2,2,1,1,2,1,1,3,6,73,73,36,NAN,Steadiness-Influencer,ENTJ,106.0,30.0,3,2021,3.1
EMP100280,1.0,2021,YUNI NABILA HANDAYANI,934524,3,2,4,2,2,3,3,1,6,72,26,63,DC,Dominant-Conscientious,ESFJ,119.0,13.0,2,2021,1.3
EMP100281,3.0,2021,BELLA QOLBI RIDWAN,924171,3,3,5,5,1,3,2,1,6,29,43,40,CD,Conscientious-Dominant,ESTJ,93.0,27.0,6,2021,3.2
EMP100282,4.0,2021,INDRA SIREGAR,149631,4,4,4,1,4,2,3,2,4,35,91,61,SC,Steadiness-Conscientious,INTJ,126.0,37.0,8,2021,3.8
EMP100283,2.0,2021,WAHYU ANGGARA,567119,3,3,5,5,3,1,1,4,2,39,32,47,CS,Conscientious-Steadiness,ESFP,139.0,33.0,9,2021,2.0
EMP100284,4.0,2021,JULIA MAULANA,793398,3,2,1,2,2,3,2,4,5,27,46,48,IC,Influencer-Conscientious,ISFJ,98.0,22.0,2,2021,4.111111111111111
EMP100285,,2021,ADI MAHARDIKA SETIAWAN,651681,3,2,4,3,1,3,2,2,4,15,29,87,CI,Conscientious-Influencer,INFP,140.0,27.0,8,2021,
EMP100286,2.0,2021,HANA WIJAYA ANGGARA,712677,4,1,3,2,4,3,3,2,3,24,96,60,IS,Influencer-Steadiness,NAN,96.0,25.0,6,2021,2.125
EMP100287,,2021,BELLA MAHENDRA,574973,1,4,2,5,5,3,1,3,1,18,90,68,NAN,Dominant-Influencer,ESTJ,104.0,37.0,6,2021,
EMP100288,3.0,2021,BUDI RACHMAN RAMADHAN,264342,4,2,5,3,3,2,2,3,3,54,29,70,ID,Influencer-Dominant,ISTP,82.0,21.0,6,2021,3.111111111111111
EMP100289,,2021,TEGUH HASIBUAN,306961,4,1,1,2,4,1,2,3,5,6,97,26,SI,Steadiness-Influencer,ISTP,88.0,25.0,9,2021,
EMP100290,,2021,AHMAD MAHARDIKA FIRMANSYAH,971323,4,4,1,5,3,2,2,1,2,19,78,60,DI,Dominant-Influencer,NAN,85.0,32.0,2,2021,
EMP100291,,2021,CAHYO PRATOMO,508086,3,2,1,2,4,1,1,1,5,20,39,31,CD,Conscientious-Dominant,ISTP,123.0,26.0,6,2021,
EMP100292,,2021,WAHYU HALIM ZULFIKAR,883265,4,4,4,6,2,3,2,2,3,2,83,36,CS,Conscientious-Steadiness,ENFJ,92.0,25.0,3,2021,
EMP100293,3.0,2021,SARI FADILLAH MAHENDRA,992880,2,1,5,6,3,3,2,1,2,88,81,66,DI,Dominant-Influencer,INFJ,82.0,27.0,7,2021,2.7
EMP100294,,2021,FITRI DHARMA HIDAYAT,354680,2,2,5,6,5,1,3,3,5,65,92,78,CI,Conscientious-Influencer,INFJ,124.0,25.0,5,2021,3.0
EMP100295,3.0,2021,HADI DHARMA SIREGAR,759978,3,3,5,3,5,3,1,2,3,33,84,73,CS,Conscientious-Steadiness,INTP,102.0,30.0,10,2021,2.7777777777777777
EMP100296,4.0,2021,BAYU NUGROHO,234846,1,3,3,3,1,3,2,2,3,49,92,54,ID,Influencer-Dominant,ISFP,84.0,24.0,4,2021,4.111111111111111
EMP100297,3.0,2021,YOGA SALSABILA,139161,1,2,6,5,5,2,3,1,1,65,27,65,DS,Dominant-Steadiness,INFP,135.0,29.0,8,2021,2.8
EMP100298,5.0,2021,YUNI IQBAL SAPUTRA,364358,3,2,5,3,5,3,2,3,3,65,99,62,SC,Steadiness-Conscientious,ESFP,81.0,29.0,5,2021,4.9
EMP100299,,2021,FAJAR RACHMAN RIDWAN,970290,2,1,3,3,5,3,3,2,1,13,40,71,IC,Influencer-Conscientious,ENTJ,125.0,23.0,8,2021,
EMP100300,4.0,2021,RAMA LUKMAN,997537,3,1,6,2,5,3,2,1,5,25,99,80,NAN,Dominant-Steadiness,ENFJ,126.0,31.0,4,2021,3.9
EMP100301,2.0,2021,RAMA ZULFIKAR,994634,2,1,4,6,3,3,2,2,6,31,36,72,SI,Steadiness-Influencer,ENTP,123.0,23.0,7,2021,2.0
EMP100302,,2021,RIZKY GINTING,742035,2,2,6,3,5,2,3,4,2,3,56,74,IC,Influencer-Conscientious,INTP,130.0,26.0,10,2021,
EMP100303,2.0,2021,BAYU WIJAYA MAULIDA,548503,2,4,6,2,5,3,3,2,1,95,44,86,DC,Dominant-Conscientious,ENFP,94.0,23.0,10,2021,1.7777777777777777
EMP100304,,2021,VALDO HALIM,860350,2,4,3,4,1,2,2,1,4,49,62,53,CI,Conscientious-Influencer,NAN,,,7,2021,3.9
EMP100305,4.0,2021,INDRA HERLAMBANG,561242,1,2,5,6,2,2,1,3,3,68,59,76,NAN,Conscientious-Influencer,ESTJ,113.0,25.0,9,2021,3.875
EMP100306,4.0,2021,DINDA KUSUMA ANANDA,169031,4,4,2,1,3,2,1,4,2,24,22,59,NAN,Dominant-Influencer,ESTJ,,39.0,6,2021,4.3
EMP100307,2.0,2021,SARI INDRAWAN,969311,4,3,4,4,4,3,2,3,2,29,40,52,SC,Steadiness-Conscientious,ESFJ,,,10,2021,1.6
EMP100308,4.0,2021,NUGROHO SUBEKTI,490001,2,2,3,5,2,3,3,1,2,52,98,26,DI,Dominant-Influencer,ESFP,105.0,24.0,6,2021,4.111111111111111
EMP100309,3.0,2021,VALDO RIDWAN,581369,4,3,2,5,5,3,3,3,5,61,91,95,SC,Steadiness-Conscientious,ENTP,120.0,28.0,1,2021,3.2
